,season,team,position,player_id
790,2018,DEN,LS,00-0030957
791,2018,PIT,DB,00-0030963
792,2018,OAK,RB,00-0030968
793,2018,LA,DL,00-0030986
794,2018,NO,WR,00-0030990
795,2018,CHI,LB,00-0030993
796,2018,HOU,OL,00-0030997
797,2018,CLE,WR,00-0031001
798,2018,BUF,DL,00-0031006
799,2018,CLE,DB,00-0031015
800,2018,CAR,DB,00-0031016
801,2018,NYJ,OL,00-0031017
802,2018,IND,LB,00-0031018
803,2018,GB,OL,00-0031019
804,2018,KC,DB,00-0031020
805,2018,KC,OL,00-0031022
806,2018,NYJ,WR,00-0031023
807,2018,TEN,WR,00-0031025
808,2018,NE,OL,00-0031028
809,2018,HOU,OL,00-0031029
810,2018,NYJ,OL,00-0031031
811,2018,PIT,TE,00-0031035
812,2018,NE,OL,00-0031039
813,2018,CHI,LB,00-0031040
814,2018,CHI,DB,00-0031041
815,2018,KC,TE,00-0031042
816,2018,NE,TE,00-0031044
817,2018,JAX,RB,00-0031045
818,2018,NYJ,OL,00-0031047
819,2018,SF,DL,00-0031048
820,2018,NYG,LB,00-0031050
821,2018,BAL,WR,00-0031051
822,2018,GB,DB,00-0031052
823,2018,TEN,DL,00-0031054
824,2018,DAL,DB,00-0031059
825,2018,KC,WR,00-0031060
826,2018,ARI,DB,00-0031061
827,2018,NE,RB,00-0031062
828,2018,CIN,QB,00-0031064
829,2018,DAL,OL,00-0031067
830,2018,IND,WR,00-0031068
831,2018,PIT,DB,00-0031070
832,2018,DAL,DL,00-0031071
833,2018,HOU,RB,00-0031075
834,2018,MIA,QB,00-0031076
835,2018,CHI,P,00-0031079
836,2018,NO,DB,00-0031080
837,2018,ARI,DL,00-0031081
838,2018,DAL,LB,00-0031084
839,2018,HOU,RB,00-0031085
840,2018,HOU,DB,00-0031087
841,2018,TB,DL,00-0031089
842,2018,CHI,OL,00-0031095
843,2018,CLE,DB,00-0031097
844,2018,DEN,LB,00-0031101
845,2018,GB,RB,00-0031102
846,2018,DEN,DL,00-0031105
847,2018,JAX,OL,00-0031113
848,2018,DEN,WR,00-0031118
849,2018,TB,LB,00-0031120
850,2018,SF,TE,00-0031121
851,2018,JAX,OL,00-0031122
852,2018,HOU,DL,00-0031127
853,2018,BUF,OL,00-0031128
854,2018,DET,LB,00-0031130
855,2018,PIT,K,00-0031136
856,2018,PHI,TE,00-0031140
857,2018,PIT,OL,00-0031142
858,2018,CHI,DB,00-0031151
859,2018,CHI,OL,00-0031152
860,2018,SEA,LS,00-0031156
861,2018,NYJ,RB,00-0031158
862,2018,OAK,WR,00-0031166
863,2018,NYG,TE,00-0031167
864,2018,PHI,DL,00-0031170
865,2018,CIN,LB,00-0031171
866,2018,LAC,DB,00-0031173
867,2018,SF,DL,00-0031175
868,2018,DET,DB,00-0031176
869,2018,BAL,DL,00-0031177
870,2018,PHI,OL,00-0031179
871,2018,DAL,OL,00-0031180
872,2018,ATL,DB,00-0031181
873,2018,TEN,OL,00-0031182
874,2018,NYG,OL,00-0031185
875,2018,JAX,DB,00-0031186
876,2018,BAL,DB,00-0031188
877,2018,DET,WR,00-0031189
878,2018,WAS,OL,00-0031191
879,2018,PIT,DL,00-0031193
880,2018,TB,K,00-0031203
881,2018,IND,DL,00-0031208
882,2018,MIA,RB,00-0031209
883,2018,TEN,DB,00-0031218
884,2018,TEN,DL,00-0031225
885,2018,CHI,WR,00-0031228
886,2018,NO,DB,00-0031232
887,2018,NYG,WR,00-0031235
888,2018,LA,WR,00-0031236
889,2018,NO,QB,00-0031237
890,2018,SF,OL,00-0031238
891,2018,BAL,DB,00-0031239
892,2018,DET,LB,00-0031241
893,2018,SEA,DL,00-0031242
894,2018,SF,DB,00-0031253
895,2018,IND,DL,00-0031254
896,2018,CIN,LB,00-0031255
897,2018,MIN,LB,00-0031256
898,2018,WAS,WR,00-0031257
899,2018,NYJ,LB,00-0031258
900,2018,HOU,DB,00-0031259
901,2018,BUF,TE,00-0031260
902,2018,ARI,DB,00-0031261
903,2018,OAK,DB,00-0031262
904,2018,NYJ,LB,00-0031263
905,2018,CLE,DL,00-0031264
906,2018,SF,DB,00-0031267
907,2018,CLE,DB,00-0031269
908,2018,DEN,DL,00-0031270
909,2018,TB,TE,00-0031273
910,2018,JAX,DB,00-0031276
911,2018,IND,RB,00-0031277
912,2018,ATL,OL,00-0031279
913,2018,OAK,QB,00-0031280
914,2018,SEA,OL,00-0031282
915,2018,MIA,OL,00-0031284
916,2018,ATL,RB,00-0031285
917,2018,OAK,QB,00-0031288
918,2018,WAS,LB,00-0031290
919,2018,IND,WR,00-0031291
920,2018,BAL,LB,00-0031296
921,2018,KC,DL,00-0031297
922,2018,SF,DB,00-0031298
923,2018,PHI,WR,00-0031299
924,2018,BUF,DL,00-0031300
925,2018,NE,RB,00-0031301
926,2018,TB,DL,00-0031304
927,2018,JAX,OL,00-0031305
928,2018,BUF,OL,00-0031306
929,2018,MIA,DB,00-0031307
930,2018,NYJ,LB,00-0031308
931,2018,JAX,LB,00-0031309
932,2018,MIA,OL,00-0031314
933,2018,IND,WR,00-0031315
934,2018,BUF,DL,00-0031317
935,2018,KC,WR,00-0031325
936,2018,DET,WR,00-0031326
937,2018,WAS,OL,00-0031330
938,2018,IND,DB,00-0031331
939,2018,PIT,RB,00-0031332
940,2018,WAS,DB,00-0031333
941,2018,LAC,DB,00-0031334
942,2018,DEN,OL,00-0031335
943,2018,OAK,DL,00-0031336
944,2018,DAL,OL,00-0031337
945,2018,NYJ,DB,00-0031338
946,2018,JAX,WR,00-0031339
947,2018,OAK,DB,00-0031340
948,2018,NYG,WR,00-0031344
949,2018,SF,QB,00-0031345
950,2018,OAK,DL,00-0031346
951,2018,KC,LB,00-0031348
952,2018,DEN,OL,00-0031349
953,2018,ATL,LB,00-0031350
954,2018,LAC,OL,00-0031353
955,2018,DAL,DB,00-0031357
956,2018,KC,WR,00-0031359
957,2018,NE,LB,00-0031360
958,2018,CLE,LB,00-0031361
959,2018,CAR,OL,00-0031362
960,2018,CAR,P,00-0031363
961,2018,HOU,DL,00-0031364
962,2018,PIT,LB,00-0031365
963,2018,ARI,LB,00-0031366
964,2018,OAK,OL,00-0031367
965,2018,JAX,OL,00-0031369
966,2018,WAS,LB,00-0031371
967,2018,DEN,DB,00-0031372
968,2018,OAK,WR,00-0031373
969,2018,NO,RB,00-0031375
970,2018,SF,RB,00-0031376
971,2018,CIN,DB,00-0031380
972,2018,GB,WR,00-0031381
973,2018,CLE,WR,00-0031382
974,2018,CAR,DB,00-0031383
975,2018,PHI,TE,00-0031384
976,2018,CLE,OL,00-0031386
977,2018,IND,TE,00-0031387
978,2018,LA,DL,00-0031388
979,2018,LA,DB,00-0031389
980,2018,TB,RB,00-0031390
981,2018,SEA,DB,00-0031393
982,2018,CLE,DB,00-0031394
983,2018,CAR,QB,00-0031395
984,2018,WAS,OL,00-0031399
985,2018,DAL,OL,00-0031402
986,2018,NO,DL,00-0031403
987,2018,LAC,DB,00-0031404
988,2018,JAX,QB,00-0031407
989,2018,TB,WR,00-0031408
990,2018,DAL,OL,00-0031410
991,2018,DAL,DL,00-0031411
992,2018,PIT,DL,00-0031412
993,2018,PHI,DB,00-0031414
994,2018,MIA,OL,00-0031417
995,2018,JAX,TE,00-0031418
996,2018,LA,LB,00-0031425
997,2018,CLE,OL,00-0031426
998,2018,DEN,LB,00-0031427
999,2018,CHI,WR,00-0031428
1000,2018,JAX,WR,00-0031431
1001,2018,DEN,OL,00-0031433
1002,2018,TEN,OL,00-0031442
1003,2018,DET,TE,00-0031462
1004,2018,CAR,TE,00-0031484
1005,2018,MIN,OL,00-0031489
1006,2018,HOU,LB,00-0031491
1007,2018,NYJ,K,00-0031492
1008,2018,CAR,DL,00-0031500
1009,2018,PIT,P,00-0031502
1010,2018,TB,QB,00-0031503
1011,2018,DAL,WR,00-0031504
1012,2018,DEN,LB,00-0031509
1013,2018,CAR,WR,00-0031511
1014,2018,CLE,DB,00-0031512
1015,2018,HOU,WR,00-0031514
1016,2018,DAL,RB,00-0031531
1017,2018,DAL,OL,00-0031534
1018,2018,DAL,WR,00-0031544
1019,2018,CHI,WR,00-0031545
1020,2018,MIN,DB,00-0031546
1021,2018,MIA,WR,00-0031547
1022,2018,HOU,DB,00-0031548
1023,2018,PHI,WR,00-0031549
1024,2018,CAR,LB,00-0031550
1025,2018,CHI,DL,00-0031551
1026,2018,IND,DB,00-0031552
1027,2018,HOU,LB,00-0031553
1028,2018,MIN,LB,00-0031554
1029,2018,NE,DB,00-0031555
1030,2018,KC,DL,00-0031556
1031,2018,BUF,DL,00-0031557
1032,2018,BAL,TE,00-0031558
1033,2018,ATL,DB,00-0031559
1034,2018,MIA,OL,00-0031561
1035,2018,BUF,DL,00-0031562
1036,2018,WAS,DB,00-0031563
1037,2018,NYJ,LB,00-0031564
1038,2018,MIN,DL,00-0031565
1039,2018,NE,DL,00-0031566
1040,2018,CAR,OL,00-0031567
1041,2018,MIA,QB,00-0031568
1042,2018,ATL,RB,00-0031569
1043,2018,ATL,WR,00-0031570
1044,2018,IND,DB,00-0031571
1045,2018,OAK,OL,00-0031572
1046,2018,OAK,DL,00-0031574
1047,2018,TEN,OL,00-0031575
1048,2018,BAL,LB,00-0031576
1049,2018,BAL,RB,00-0031577
1050,2018,GB,LB,00-0031578
1051,2018,NE,OL,00-0031580
1052,2018,IND,OL,00-0031581
1053,2018,ATL,DL,00-0031583
1054,2018,CHI,DB,00-0031584
1055,2018,TEN,TE,00-0031585
1056,2018,MIA,DB,00-0031587
1057,2018,MIN,WR,00-0031588
1058,2018,SEA,QB,00-0031589
1059,2018,PHI,RB,00-0031590
1060,2018,MIN,DL,00-0031592
1061,2018,NYG,DB,00-0031594
1062,2018,CHI,RB,00-0031595
1063,2018,CAR,LB,00-0031596
1064,2018,TEN,DB,00-0031597
1065,2018,BAL,TE,00-0031598
1066,2018,CAR,RB,00-0031599
1067,2018,PIT,DL,00-0031607
1068,2018,DET,DB,00-0031608
1069,2018,MIA,TE,00-0031609
1070,2018,OAK,TE,00-0031610
1071,2018,GB,RB,00-0031612
1072,2018,NYJ,LB,00-0031614
1073,2018,CIN,DL,00-0031615
1074,2018,MIN,LB,00-0031616
1075,2018,NYG,DL,00-0031618
1076,2018,HOU,DL,00-0031619
1077,2018,GB,DL,00-0031620
1078,2018,BAL,OL,00-0031621
1079,2018,CIN,OL,00-0031622
1080,2018,ARI,LB,00-0031624
1081,2018,NYG,OL,00-0031626
1082,2018,JAX,OL,00-0031627
1083,2018,NYJ,DB,00-0031628
1084,2018,SEA,DB,00-0031630
1085,2018,OAK,OL,00-0031632
1086,2018,KC,DL,00-0031636
1087,2018,CAR,WR,00-0031645
1088,2018,LAC,OL,00-0031646
1089,2018,NYG,OL,00-0031647
1090,2018,LA,DB,00-0031657
1091,2018,DET,RB,00-0031665
1092,2018,GB,DL,00-0031676
1093,2018,CAR,DB,00-0031678
1094,2018,IND,DB,00-0031680
1095,2018,NO,WR,00-0031684
1096,2018,SF,RB,00-0031687
1097,2018,BUF,DB,00-0031688
1098,2018,NYJ,TE,00-0031690
1099,2018,DEN,LB,00-0031696
1100,2018,DEN,WR,00-0031697
1101,2018,GB,OL,00-0031698
1102,2018,ARI,LB,00-0031707
1103,2018,PHI,TE,00-0031711
1104,2018,KC,DL,00-0031713
1105,2018,BUF,P,00-0031716
1106,2018,MIA,LB,00-0031719
1107,2018,TB,OL,00-0031722
1108,2018,WAS,LB,00-0031728
1109,2018,ARI,LB,00-0031729
1110,2018,JAX,RB,00-0031731
1111,2018,JAX,OL,00-0031734
1112,2018,SEA,LB,00-0031738
1113,2018,NYJ,LB,00-0031740
1114,2018,DEN,TE,00-0031744
1115,2018,ARI,DB,00-0031754
1116,2018,DAL,DB,00-0031755
1117,2018,NYJ,WR,00-0031757
1118,2018,HOU,WR,00-0031763
1119,2018,ARI,OL,00-0031764
1120,2018,MIN,OL,00-0031765
1121,2018,PHI,OL,00-0031766
1122,2018,ATL,RB,00-0031768
1123,2018,IND,OL,00-0031771
1124,2018,PIT,OL,00-0031779
1125,2018,PIT,WR,00-0031782
1126,2018,LA,DB,00-0031785
1127,2018,GB,WR,00-0031787
1128,2018,CIN,TE,00-0031788
1129,2018,LAC,RB,00-0031793
1130,2018,IND,DL,00-0031795
1131,2018,SEA,DB,00-0031796
1132,2018,MIN,DB,00-0031799
1133,2018,CAR,QB,00-0031800
1134,2018,DEN,WR,00-0031801
1135,2018,LA,RB,00-0031806
1136,2018,LA,LB,00-0031814
1137,2018,TB,LB,00-0031815
1138,2018,DET,WR,00-0031818
1139,2018,LA,OL,00-0031821
1140,2018,CAR,DB,00-0031829
1141,2018,PIT,DL,00-0031832
1142,2018,SF,DL,00-0031843
1143,2018,WAS,DB,00-0031844
1144,2018,HOU,LB,00-0031847
1145,2018,DEN,DL,00-0031848
1146,2018,NE,OL,00-0031852
1147,2018,NE,LB,00-0031856
1148,2018,SF,TE,00-0031864
1149,2018,NYG,LB,00-0031866
1150,2018,CAR,WR,00-0031868
1151,2018,BUF,DB,00-0031870
1152,2018,MIN,P,00-0031876
1153,2018,BAL,DB,00-0031878
1154,2018,CAR,OL,00-0031879
1155,2018,ARI,TE,00-0031884
1156,2018,MIA,OL,00-0031893
1157,2018,IND,DB,00-0031895
1158,2018,CIN,RB,00-0031897
1159,2018,DAL,RB,00-0031900
1160,2018,ARI,LB,00-0031902
1161,2018,CHI,DB,00-0031904
1162,2018,WAS,OL,00-0031910
1163,2018,PHI,LS,00-0031911
1164,2018,NO,WR,00-0031912
1165,2018,ARI,DL,00-0031914
1166,2018,CHI,LB,00-0031915
1167,2018,HOU,DB,00-0031919
1168,2018,HOU,OL,00-0031921
1169,2018,BUF,TE,00-0031922
1170,2018,HOU,OL,00-0031923
1171,2018,HOU,OL,00-0031928
1172,2018,LA,LB,00-0031929
1173,2018,TEN,LB,00-0031931
1174,2018,NYJ,DL,00-0031933
1175,2018,WAS,LB,00-0031935
1176,2018,KC,OL,00-0031936
1177,2018,ARI,DB,00-0031937
1178,2018,CLE,DL,00-0031938
1179,2018,PHI,RB,00-0031939
1180,2018,IND,DL,00-0031940
1181,2018,WAS,WR,00-0031941
1182,2018,WAS,OL,00-0031942
1183,2018,LA,LB,00-0031943
1184,2018,CHI,DB,00-0031944
1185,2018,JAX,LB,00-0031945
1186,2018,NO,DL,00-0031947
1187,2018,BUF,DL,00-0031948
1188,2018,PHI,LB,00-0031950
1189,2018,JAX,TE,00-0031951
1190,2018,LAC,WR,00-0031953
1191,2018,PIT,LB,00-0031956
1192,2018,TB,DL,00-0031957
1193,2018,KC,OL,00-0031958
1194,2018,BUF,RB,00-0031959
1195,2018,SF,LB,00-0031961
1196,2018,TEN,WR,00-0031972
1197,2018,CHI,DB,00-0031978
1198,2018,DAL,DL,00-0031981
1199,2018,ARI,DL,00-0031982
1200,2018,PHI,DB,00-0031991
1201,2018,WAS,LS,00-0031994
1202,2018,WAS,TE,00-0031996
1203,2018,DAL,DL,00-0031997
1204,2018,DAL,LB,00-0031999
1205,2018,PHI,TE,00-0032004
1206,2018,DEN,TE,00-0032006
1207,2018,WAS,DB,00-0032007
1208,2018,TB,WR,00-0032008
1209,2018,TB,WR,00-0032009
1210,2018,ARI,DB,00-0032014
1211,2018,CAR,DL,00-0032025
1212,2018,JAX,OL,00-0032028
1213,2018,JAX,DL,00-0032031
1214,2018,WAS,DL,00-0032032
1215,2018,DET,DL,00-0032034
1216,2018,NYG,DB,00-0032042
1217,2018,TEN,OL,00-0032043
1218,2018,WAS,RB,00-0032048
1219,2018,IND,DB,00-0032050
1220,2018,LA,LB,00-0032052
1221,2018,WAS,OL,00-0032053
1222,2018,CLE,WR,00-0032054
1223,2018,CAR,WR,00-0032055
1224,2018,NO,DL,00-0032056
1225,2018,SF,DB,00-0032057
1226,2018,ATL,RB,00-0032058
1227,2018,NO,DB,00-0032059
1228,2018,DET,LB,00-0032060
1229,2018,NYJ,DL,00-0032061
1230,2018,JAX,TE,00-0032062
1231,2018,SEA,RB,00-0032063
1232,2018,JAX,WR,00-0032064
1233,2018,SF,P,00-0032065
1234,2018,OAK,DB,00-0032066
1235,2018,CAR,OL,00-0032067
1236,2018,GB,RB,00-0032068
1237,2018,CLE,DB,00-0032069
1238,2018,NE,OL,00-0032071
1239,2018,IND,OL,00-0032078
1240,2018,LAC,LB,00-0032081
1241,2018,JAX,K,00-0032087
1242,2018,DEN,TE,00-0032089
1243,2018,HOU,LB,00-0032094
1244,2018,CHI,TE,00-0032098
1245,2018,MIA,LB,00-0032102
1246,2018,LAC,LB,00-0032103
1247,2018,MIN,RB,00-0032104
1248,2018,DEN,DB,00-0032106
1249,2018,HOU,DL,00-0032107
1250,2018,TB,LB,00-0032109
1251,2018,LAC,LB,00-0032110
1252,2018,ARI,WR,00-0032112
1253,2018,DEN,WR,00-0032113
1254,2018,DEN,LB,00-0032114
1255,2018,NYG,WR,00-0032115
1256,2018,LAC,DL,00-0032116
1257,2018,MIA,TE,00-0032117
1258,2018,NYJ,TE,00-0032120
1259,2018,NYJ,WR,00-0032123
1260,2018,ARI,DL,00-0032127
1261,2018,KC,WR,00-0032128
1262,2018,PHI,LB,00-0032129
1263,2018,TEN,RB,00-0032130
1264,2018,ARI,DL,00-0032131
1265,2018,DEN,OL,00-0032132
1266,2018,CIN,TE,00-0032134
1267,2018,PIT,TE,00-0032135
1268,2018,CAR,DB,00-0032136
1269,2018,TEN,DL,00-0032138
1270,2018,JAX,TE,00-0032139
1271,2018,DAL,TE,00-0032141
1272,2018,NE,DL,00-0032143
1273,2018,LAC,RB,00-0032144
1274,2018,KC,OL,00-0032145
1275,2018,PIT,LB,00-0032146
1276,2018,ATL,OL,00-0032147
1277,2018,DEN,QB,00-0032148
1278,2018,BUF,OL,00-0032149
1279,2018,KC,DB,00-0032150
1280,2018,OAK,OL,00-0032151
1281,2018,ATL,DL,00-0032154
1282,2018,TEN,OL,00-0032155
1283,2018,MIN,QB,00-0032156
1284,2018,LA,DB,00-0032157
1285,2018,LAC,WR,00-0032160
1286,2018,LAC,DL,00-0032162
1287,2018,SF,DL,00-0032164
1288,2018,LA,DB,00-0032165
1289,2018,HOU,WR,00-0032166
1290,2018,TB,DB,00-0032168
1291,2018,LAC,DL,00-0032169
1292,2018,JAX,WR,00-0032170
1293,2018,LAC,LB,00-0032171
1294,2018,ARI,RB,00-0032187
1295,2018,LAC,WR,00-0032188
1296,2018,ARI,OL,00-0032192
1297,2018,PHI,DB,00-0032195
1298,2018,CIN,OL,00-0032196
1299,2018,DAL,DL,00-0032197
1300,2018,GB,DB,00-0032198
1301,2018,BAL,RB,00-0032200
1302,2018,HOU,LB,00-0032201
1303,2018,NO,OL,00-0032203
1304,2018,OAK,OL,00-0032204
1305,2018,NE,WR,00-0032208
1306,2018,JAX,RB,00-0032209
1307,2018,SEA,DL,00-0032210
1308,2018,SEA,WR,00-0032211
1309,2018,OAK,DB,00-0032212
1310,2018,CIN,TE,00-0032214
1311,2018,DAL,LB,00-0032215
1312,2018,TB,OL,00-0032217
1313,2018,DEN,DL,00-0032221
1314,2018,ARI,OL,00-0032222
1315,2018,DEN,TE,00-0032227
1316,2018,NE,LS,00-0032228
1317,2018,CIN,OL,00-0032233
1318,2018,SF,OL,00-0032234
1319,2018,DAL,DB,00-0032239
1320,2018,ATL,DL,00-0032240
1321,2018,LA,RB,00-0032241
1322,2018,LA,OL,00-0032242
1323,2018,TB,OL,00-0032243
1324,2018,NYG,OL,00-0032244
1325,2018,LA,QB,00-0032245
1326,2018,DET,OL,00-0032246
1327,2018,DAL,OL,00-0032247
1328,2018,LA,LB,00-0032248
1329,2018,IND,WR,00-0032250
1330,2018,CLE,DB,00-0032251
1331,2018,JAX,OL,00-0032255
1332,2018,NYJ,TE,00-0032256
1333,2018,CLE,RB,00-0032257
1334,2018,JAX,OL,00-0032259
1335,2018,NE,DL,00-0032261
1336,2018,NYG,DB,00-0032262
1337,2018,DEN,OL,00-0032263
1338,2018,NYG,DL,00-0032265
1339,2018,TEN,QB,00-0032268
1340,2018,NYJ,DL,00-0032269
1341,2018,SEA,OL,00-0032272
1342,2018,SEA,DB,00-0032290
1343,2018,GB,RB,00-0032298
1344,2018,IND,TE,00-0032319
1345,2018,OAK,DB,00-0032320
1346,2018,LAC,DB,00-0032322
1347,2018,MIN,OL,00-0032324
1348,2018,TB,LS,00-0032338
1349,2018,CIN,TE,00-0032341
1350,2018,CAR,DL,00-0032344
1351,2018,DET,DB,00-0032350
1352,2018,DAL,WR,00-0032351
1353,2018,IND,DB,00-0032353
1354,2018,DAL,OL,00-0032354
1355,2018,IND,WR,00-0032355
1356,2018,JAX,WR,00-0032358
1357,2018,WAS,WR,00-0032362
1358,2018,CHI,WR,00-0032365
1359,2018,PIT,LB,00-0032366
1360,2018,LAC,DL,00-0032369
1361,2018,WAS,RB,00-0032371
1362,2018,CLE,OL,00-0032373
1363,2018,GB,RB,00-0032375
1364,2018,HOU,RB,00-0032377
1365,2018,SF,DL,00-0032378
1366,2018,NO,DB,00-0032379
1367,2018,MIA,OL,00-0032380
1368,2018,DET,OL,00-0032381
1369,2018,ATL,DB,00-0032382
1370,2018,IND,OL,00-0032383
1371,2018,SEA,OL,00-0032384
1372,2018,NYG,WR,00-0032385
1373,2018,TEN,LB,00-0032386
1374,2018,SEA,DL,00-0032387
1375,2018,ATL,LB,00-0032388
1376,2018,MIN,DB,00-0032389
1377,2018,BAL,DB,00-0032390
1378,2018,NE,OL,00-0032391
1379,2018,ATL,TE,00-0032392
1380,2018,SEA,RB,00-0032393
1381,2018,SEA,TE,00-0032394
1382,2018,DET,OL,00-0032395
1383,2018,ARI,DL,00-0032396
1384,2018,ARI,OL,00-0032397
1385,2018,BAL,WR,00-0032398
1386,2018,DET,DB,00-0032399
1387,2018,NE,WR,00-0032400
1388,2018,ATL,LB,00-0032401
1389,2018,IND,DL,00-0032402
1390,2018,CLE,DB,00-0032403
1391,2018,BAL,RB,00-0032404
1392,2018,CHI,OL,00-0032405
1393,2018,GB,LB,00-0032406
1394,2018,BAL,OL,00-0032407
1395,2018,GB,LB,00-0032408
1396,2018,BAL,DL,00-0032409
1397,2018,NYJ,DB,00-0032410
1398,2018,BAL,RB,00-0032411
1399,2018,GB,DL,00-0032412
1400,2018,SF,DL,00-0032413
1401,2018,BAL,LB,00-0032415
1402,2018,SEA,DL,00-0032416
1403,2018,NYG,RB,00-0032417
1404,2018,DET,OL,00-0032418
1405,2018,IND,OL,00-0032419
1406,2018,NYJ,OL,00-0032420
1407,2018,MIN,LB,00-0032422
1408,2018,GB,WR,00-0032423
1409,2018,HOU,DL,00-0032424
1410,2018,CAR,LB,00-0032425
1411,2018,BAL,RB,00-0032426
1412,2018,LAC,DL,00-0032428
1413,2018,HOU,TE,00-0032429
1414,2018,MIN,TE,00-0032430
1415,2018,DET,QB,00-0032431
1416,2018,ATL,OL,00-0032432
1417,2018,LA,OL,00-0032433
1418,2018,LA,QB,00-0032434
1419,2018,CLE,DL,00-0032435
1420,2018,CIN,QB,00-0032436
1421,2018,PHI,LB,00-0032437
1422,2018,BAL,DB,00-0032438
1423,2018,SF,WR,00-0032441
1424,2018,NE,LB,00-0032442
1425,2018,SEA,OL,00-0032443
1426,2018,NE,OL,00-0032445
1427,2018,NE,WR,00-0032447
1428,2018,MIN,DL,00-0032448
1429,2018,NYJ,P,00-0032449
1430,2018,NO,RB,00-0032450
1431,2018,DET,LB,00-0032452
1432,2018,MIN,DB,00-0032454
1433,2018,LA,OL,00-0032455
1434,2018,ATL,DB,00-0032456
1435,2018,LA,OL,00-0032459
1436,2018,BUF,DL,00-0032463
1437,2018,TEN,WR,00-0032464
1438,2018,SEA,DB,00-0032465
1439,2018,SEA,OL,00-0032466
1440,2018,DET,LB,00-0032470
1441,2018,SEA,RB,00-0032472
1442,2018,BUF,WR,00-0032475
1443,2018,SF,DB,00-0032479
1444,2018,BUF,DL,00-0032480
1445,2018,ARI,DL,00-0032484
1446,2018,PHI,DB,00-0032485
1447,2018,PIT,LS,00-0032486
1448,2018,CAR,WR,00-0032488
1449,2018,ARI,DL,00-0032491
1450,2018,IND,DB,00-0032496
1451,2018,BUF,LS,00-0032497
1452,2018,TB,OL,00-0032503
1453,2018,NYG,TE,00-0032508
1454,2018,NYG,DB,00-0032511
1455,2018,NYJ,DL,00-0032514
1456,2018,LAC,TE,00-0032515
1457,2018,CLE,DB,00-0032517
1458,2018,ATL,DL,00-0032518
1459,2018,MIN,OL,00-0032520
1460,2018,PIT,DB,00-0032521
1461,2018,LA,TE,00-0032523
1462,2018,JAX,DB,00-0032525
1463,2018,OAK,OL,00-0032528
1464,2018,TEN,DL,00-0032529
1465,2018,GB,RB,00-0032540
1466,2018,CIN,WR,00-0032543
1467,2018,NO,DB,00-0032546
1468,2018,CIN,OL,00-0032549
1469,2018,NYG,WR,00-0032550
1470,2018,NE,WR,00-0032553
1471,2018,DET,DB,00-0032560
1472,2018,TEN,TE,00-0032562
1473,2018,CLE,DL,00-0032566
1474,2018,PHI,OL,00-0032567
1475,2018,NO,K,00-0032569
1476,2018,BAL,LB,00-0032573
1477,2018,BAL,DL,00-0032574
1478,2018,BAL,OL,00-0032575
1479,2018,ARI,RB,00-0032577
1480,2018,NYG,DL,00-0032578
1481,2018,NE,DB,00-0032580
1482,2018,PHI,DB,00-0032581
1483,2018,ARI,TE,00-0032583
1484,2018,LAC,K,00-0032584
1485,2018,ATL,DB,00-0032592
1486,2018,ARI,RB,00-0032593
1487,2018,ATL,DB,00-0032596
1488,2018,PHI,TE,00-0032599
1489,2018,SEA,RB,00-0032602
1490,2018,CHI,WR,00-0032604
1491,2018,BUF,TE,00-0032606
1492,2018,NYG,RB,00-0032611
1493,2018,NYG,K,00-0032616
1494,2018,BUF,DB,00-0032617
1495,2018,HOU,DB,00-0032620
1496,2018,MIA,WR,00-0032621
1497,2018,TB,LB,00-0032622
1498,2018,TEN,WR,00-0032625
1499,2018,GB,WR,00-0032626
1500,2018,MIA,LB,00-0032627
1501,2018,GB,DB,00-0032628
1502,2018,PHI,QB,00-0032630
1503,2018,OAK,DB,00-0032631
1504,2018,GB,LB,00-0032633
1505,2018,JAX,TE,00-0032634
1506,2018,PHI,DB,00-0032635
1507,2018,TB,DB,00-0032637
1508,2018,BUF,OL,00-0032638
1509,2018,LA,DB,00-0032641
1510,2018,HOU,DB,00-0032643
1511,2018,MIN,OL,00-0032646
1512,2018,CLE,DL,00-0032649
1513,2018,PIT,TE,00-0032650
1514,2018,PIT,DB,00-0032652
1515,2018,NE,WR,00-0032653
1516,2018,DET,LB,00-0032655
1517,2018,BAL,QB,00-0032658
1518,2018,TEN,WR,00-0032659
1519,2018,CHI,TE,00-0032661
1520,2018,ATL,DB,00-0032663
1521,2018,WAS,OL,00-0032666
1522,2018,CHI,DL,00-0032667
1523,2018,NYJ,K,00-0032669
1524,2018,CAR,LB,00-0032670
1525,2018,LA,DL,00-0032671
1526,2018,DET,LB,00-0032674
1527,2018,TEN,DB,00-0032676
1528,2018,LA,LB,00-0032677
1529,2018,KC,OL,00-0032680
1530,2018,LAC,WR,00-0032685
1531,2018,NYJ,WR,00-0032688
1532,2018,CAR,TE,00-0032689
1533,2018,CLE,OL,00-0032692
1534,2018,CLE,K,00-0032695
1535,2018,NYJ,DB,00-0032697
1536,2018,TEN,DL,00-0032699
1537,2018,MIA,OL,00-0032701
1538,2018,DET,WR,00-0032707
1539,2018,JAX,LB,00-0032708
1540,2018,PHI,DB,00-0032710
1541,2018,NYJ,OL,00-0032714
1542,2018,CLE,WR,00-0032716
1543,2018,CLE,DL,00-0032719
1544,2018,CAR,OL,00-0032723
1545,2018,PHI,WR,00-0032724
1546,2018,NE,TE,00-0032725
